,xmin,ymin,xmax,ymax,image,labels
3685,91,250,131,270,maksssksksss786.png,1
3686,177,71,221,107,maksssksksss786.png,1
3687,244,64,297,122,maksssksksss786.png,0
3688,59,50,111,100,maksssksksss787.png,2
3689,23,118,76,179,maksssksksss787.png,1
3690,92,109,136,164,maksssksksss787.png,1
3691,147,111,202,170,maksssksksss787.png,1
3692,188,60,233,97,maksssksksss787.png,2
3693,247,84,285,132,maksssksksss787.png,1
3694,292,99,352,162,maksssksksss787.png,1
3695,360,79,401,139,maksssksksss787.png,1
3696,14,95,45,131,maksssksksss788.png,1
3697,116,93,147,126,maksssksksss788.png,1
3698,210,105,241,137,maksssksksss788.png,1
3699,307,92,332,123,maksssksksss788.png,1
3700,388,87,418,121,maksssksksss788.png,1
3701,32,24,59,54,maksssksksss789.png,1
3702,161,40,179,53,maksssksksss789.png,1
3703,272,53,288,70,maksssksksss789.png,1
3704,290,40,304,58,maksssksksss789.png,1
3705,60,121,87,148,maksssksksss79.png,1
3706,183,117,208,146,maksssksksss79.png,1
3707,239,165,256,183,maksssksksss79.png,1
3708,282,149,300,169,maksssksksss79.png,1
3709,330,100,356,128,maksssksksss79.png,1
3710,124,159,226,288,maksssksksss790.png,1
3711,124,121,213,264,maksssksksss791.png,1
3712,153,53,196,107,maksssksksss792.png,1
3713,196,36,239,81,maksssksksss792.png,2
3714,16,148,42,199,maksssksksss792.png,2
3715,26,43,60,89,maksssksksss792.png,2
3716,324,73,353,112,maksssksksss792.png,2
3717,354,66,400,108,maksssksksss792.png,2
3718,134,147,241,275,maksssksksss793.png,1
3719,65,179,137,263,maksssksksss794.png,1
3720,254,189,332,276,maksssksksss794.png,1
3721,8,1,31,23,maksssksksss795.png,2
3722,9,91,31,119,maksssksksss795.png,1
3723,86,68,110,92,maksssksksss795.png,1
3724,101,7,126,34,maksssksksss795.png,1
3725,15,129,35,155,maksssksksss795.png,2
3726,1,245,18,284,maksssksksss795.png,1
3727,25,218,53,253,maksssksksss795.png,1
3728,47,198,69,231,maksssksksss795.png,0
3729,89,133,111,161,maksssksksss795.png,1
3730,185,30,210,53,maksssksksss795.png,1
3731,181,67,208,95,maksssksksss795.png,1
3732,189,113,214,141,maksssksksss795.png,1
3733,133,261,161,294,maksssksksss795.png,1
3734,195,211,224,239,maksssksksss795.png,1
3735,216,231,246,264,maksssksksss795.png,1
3736,254,133,276,159,maksssksksss795.png,1
3737,261,66,286,93,maksssksksss795.png,1
3738,299,63,323,93,maksssksksss795.png,1
3739,334,14,352,36,maksssksksss795.png,1
3740,362,90,389,115,maksssksksss795.png,1
3741,375,179,400,205,maksssksksss795.png,1
3742,6,74,30,97,maksssksksss796.png,1
3743,8,113,34,136,maksssksksss796.png,1
3744,46,80,80,121,maksssksksss796.png,1
3745,90,95,110,117,maksssksksss796.png,1
3746,189,33,218,65,maksssksksss796.png,1
3747,310,65,352,110,maksssksksss796.png,1
3748,355,110,374,132,maksssksksss796.png,1
3749,272,112,293,129,maksssksksss796.png,1
3750,298,109,312,124,maksssksksss796.png,1
3751,92,72,112,91,maksssksksss796.png,1
3752,365,92,380,107,maksssksksss796.png,1
3753,373,120,385,137,maksssksksss796.png,1
3754,217,56,230,80,maksssksksss796.png,1
3755,13,84,27,106,maksssksksss797.png,1
3756,44,57,60,77,maksssksksss797.png,1
3757,76,80,90,93,maksssksksss797.png,1
3758,122,69,137,87,maksssksksss797.png,1
3759,190,73,206,91,maksssksksss797.png,1
3760,228,82,241,100,maksssksksss797.png,1
3761,281,67,295,85,maksssksksss797.png,1
3762,368,61,390,97,maksssksksss797.png,2
3763,185,62,272,130,maksssksksss798.png,1
3764,164,238,262,322,maksssksksss798.png,1
3765,29,66,47,82,maksssksksss799.png,1
3766,45,41,65,63,maksssksksss799.png,1
3767,11,217,65,263,maksssksksss799.png,1
3768,84,239,134,285,maksssksksss799.png,1
3769,304,210,325,230,maksssksksss799.png,1
3770,317,249,333,266,maksssksksss799.png,1
3771,340,251,369,275,maksssksksss799.png,1
3772,75,271,152,385,maksssksksss8.png,1
3773,214,54,291,132,maksssksksss80.png,1
3774,62,71,76,85,maksssksksss800.png,1
3775,184,76,198,92,maksssksksss800.png,1
3776,248,61,265,79,maksssksksss800.png,1
3777,317,65,334,81,maksssksksss800.png,1
3778,73,92,92,118,maksssksksss801.png,1
3779,158,112,181,130,maksssksksss801.png,1
3780,192,99,202,111,maksssksksss801.png,1
3781,34,96,41,108,maksssksksss801.png,1
3782,291,92,300,105,maksssksksss801.png,1
3783,311,97,320,108,maksssksksss801.png,1
3784,221,90,236,108,maksssksksss801.png,2
3785,263,100,279,120,maksssksksss801.png,2
3786,36,9,60,29,maksssksksss802.png,1
3787,133,35,153,56,maksssksksss802.png,1
3788,180,71,202,94,maksssksksss802.png,1
3789,312,76,344,109,maksssksksss802.png,1
3790,161,170,227,248,maksssksksss803.png,1
3791,72,31,94,51,maksssksksss804.png,1
3792,107,91,125,108,maksssksksss804.png,1
3793,177,45,196,63,maksssksksss804.png,1
3794,357,43,374,60,maksssksksss804.png,1
3795,269,50,284,64,maksssksksss804.png,1
3796,237,46,251,58,maksssksksss804.png,1
3797,221,54,232,66,maksssksksss804.png,1
3798,26,45,37,55,maksssksksss804.png,1
3799,112,34,122,45,maksssksksss804.png,1
3800,132,43,140,52,maksssksksss804.png,1
3801,152,45,160,53,maksssksksss804.png,1
3802,386,49,393,56,maksssksksss804.png,1
3803,38,3,90,55,maksssksksss805.png,1
3804,173,7,225,58,maksssksksss805.png,1
3805,307,7,351,53,maksssksksss805.png,1
3806,285,97,335,151,maksssksksss805.png,1
3807,175,101,225,148,maksssksksss805.png,1
3808,46,90,93,146,maksssksksss805.png,1
3809,49,195,93,225,maksssksksss805.png,1
3810,178,193,218,225,maksssksksss805.png,1
3811,305,196,362,225,maksssksksss805.png,1
3812,29,34,62,68,maksssksksss806.png,1
3813,95,53,126,91,maksssksksss806.png,1
3814,151,62,177,94,maksssksksss806.png,1
3815,188,65,221,103,maksssksksss806.png,1
3816,288,21,322,65,maksssksksss806.png,1
3817,249,65,272,88,maksssksksss806.png,1
3818,19,47,35,61,maksssksksss807.png,1
3819,58,42,73,57,maksssksksss807.png,1
3820,85,63,93,71,maksssksksss807.png,1
3821,108,56,125,69,maksssksksss807.png,1
3822,165,28,184,49,maksssksksss807.png,1
3823,212,34,230,58,maksssksksss807.png,1
3824,248,59,259,70,maksssksksss807.png,0
3825,274,37,296,62,maksssksksss807.png,1
3826,370,22,394,44,maksssksksss807.png,1
3827,109,134,206,253,maksssksksss808.png,1
3828,21,78,65,119,maksssksksss809.png,2
3829,134,77,188,128,maksssksksss809.png,1
3830,290,43,335,93,maksssksksss809.png,1
3831,27,46,123,154,maksssksksss81.png,1
3832,145,99,229,190,maksssksksss81.png,1
3833,275,82,362,174,maksssksksss81.png,1
3834,107,277,216,400,maksssksksss810.png,1
3835,56,47,223,238,maksssksksss811.png,1
3836,291,54,352,113,maksssksksss812.png,1
3837,165,115,213,165,maksssksksss812.png,1
3838,66,91,115,136,maksssksksss812.png,1
3839,99,100,340,382,maksssksksss813.png,1
3840,114,262,207,379,maksssksksss814.png,1
3841,117,77,179,117,maksssksksss815.png,0
3842,335,4,359,33,maksssksksss816.png,1
3843,294,61,326,85,maksssksksss816.png,1
3844,233,24,279,70,maksssksksss816.png,1
3845,227,101,270,143,maksssksksss816.png,1
3846,152,184,196,230,maksssksksss816.png,1
3847,102,141,193,250,maksssksksss817.png,2
3848,122,226,233,374,maksssksksss818.png,2
3849,68,63,129,128,maksssksksss819.png,1
3850,7,53,27,75,maksssksksss82.png,1
3851,57,67,79,89,maksssksksss82.png,1
3852,149,45,172,72,maksssksksss82.png,1
3853,192,36,215,65,maksssksksss82.png,1
3854,241,74,262,97,maksssksksss82.png,1
3855,331,58,354,88,maksssksksss82.png,1
3856,178,58,247,142,maksssksksss820.png,1
3857,176,94,224,149,maksssksksss821.png,1
3858,371,108,400,144,maksssksksss821.png,2
3859,7,59,20,78,maksssksksss822.png,1
3860,36,53,55,73,maksssksksss822.png,1
3861,97,133,111,147,maksssksksss822.png,1
3862,115,90,130,108,maksssksksss822.png,1
3863,133,75,147,89,maksssksksss822.png,1
3864,159,85,176,100,maksssksksss822.png,1
3865,180,86,193,98,maksssksksss822.png,1
3866,222,78,235,93,maksssksksss822.png,1
3867,248,81,262,96,maksssksksss822.png,1
3868,282,68,296,82,maksssksksss822.png,1
3869,81,68,96,85,maksssksksss822.png,2
3870,120,74,131,85,maksssksksss822.png,2
3871,207,80,219,96,maksssksksss822.png,2
3872,151,76,165,91,maksssksksss822.png,2
3873,183,5,266,92,maksssksksss823.png,1
3874,341,114,381,164,maksssksksss823.png,1
3875,353,86,379,147,maksssksksss823.png,1
3876,42,71,70,133,maksssksksss823.png,2
3877,29,127,50,157,maksssksksss824.png,0
3878,103,125,121,146,maksssksksss824.png,1
3879,170,134,189,156,maksssksksss824.png,1
3880,231,162,249,178,maksssksksss824.png,2
3881,261,125,281,145,maksssksksss824.png,1
3882,298,125,309,138,maksssksksss824.png,1
3883,1,116,10,133,maksssksksss824.png,1
3884,205,132,215,143,maksssksksss824.png,2
3885,45,33,85,68,maksssksksss825.png,1
3886,135,20,169,52,maksssksksss825.png,1
3887,227,32,254,61,maksssksksss825.png,1
3888,300,30,330,58,maksssksksss825.png,1
3889,94,87,122,121,maksssksksss826.png,1
3890,147,78,159,87,maksssksksss826.png,1
3891,19,65,41,92,maksssksksss826.png,1
3892,190,84,207,105,maksssksksss826.png,1
3893,244,80,257,99,maksssksksss826.png,1
3894,336,78,397,122,maksssksksss826.png,1
3895,159,74,167,83,maksssksksss826.png,1
3896,318,70,328,80,maksssksksss826.png,1
3897,48,144,177,307,maksssksksss827.png,1
3898,65,174,180,323,maksssksksss828.png,1
3899,8,62,47,95,maksssksksss829.png,1
3900,123,45,138,59,maksssksksss829.png,1
3901,162,50,174,65,maksssksksss829.png,1
3902,245,45,260,60,maksssksksss829.png,1
3903,268,26,285,45,maksssksksss829.png,1
3904,342,33,374,73,maksssksksss829.png,1
3905,277,85,294,102,maksssksksss829.png,1
3906,320,49,342,67,maksssksksss829.png,2
3907,149,39,158,50,maksssksksss829.png,2
3908,113,37,121,50,maksssksksss829.png,1
3909,75,30,89,48,maksssksksss829.png,2
3910,214,29,228,43,maksssksksss829.png,1
3911,37,60,112,137,maksssksksss83.png,1
3912,145,116,229,209,maksssksksss83.png,1
3913,268,16,380,135,maksssksksss83.png,2
3914,167,77,220,133,maksssksksss830.png,0
3915,74,62,120,112,maksssksksss831.png,1
3916,90,80,212,247,maksssksksss832.png,0
3917,150,56,223,136,maksssksksss833.png,1
3918,33,25,66,65,maksssksksss834.png,1
3919,171,74,189,91,maksssksksss834.png,1
3920,221,48,241,76,maksssksksss834.png,1
3921,263,111,282,127,maksssksksss834.png,1
3922,337,136,361,161,maksssksksss834.png,1
3923,57,86,162,184,maksssksksss835.png,0
3924,241,88,277,122,maksssksksss836.png,1
3925,150,186,179,218,maksssksksss836.png,1
3926,100,158,125,185,maksssksksss836.png,1
3927,201,68,231,102,maksssksksss836.png,1
3928,114,79,143,113,maksssksksss836.png,1
3929,95,151,192,261,maksssksksss837.png,2
3930,142,161,253,324,maksssksksss838.png,1
3931,50,81,68,99,maksssksksss839.png,1
3932,96,47,109,63,maksssksksss839.png,1
3933,212,56,230,77,maksssksksss839.png,1
3934,354,42,372,67,maksssksksss839.png,1
3935,64,129,110,174,maksssksksss84.png,1
3936,166,136,222,196,maksssksksss84.png,1
3937,383,126,430,184,maksssksksss84.png,1
3938,167,50,196,83,maksssksksss840.png,1
3939,223,83,245,111,maksssksksss840.png,1
3940,134,184,223,296,maksssksksss841.png,2
3941,82,95,102,126,maksssksksss842.png,2
3942,147,98,189,139,maksssksksss842.png,1
3943,213,98,260,145,maksssksksss842.png,1
3944,328,62,367,104,maksssksksss842.png,1
3945,1,132,59,215,maksssksksss843.png,1
3946,139,128,224,210,maksssksksss843.png,1
3947,331,205,400,277,maksssksksss843.png,1
3948,157,39,197,82,maksssksksss844.png,1
3949,277,24,305,56,maksssksksss844.png,1
3950,101,197,180,306,maksssksksss845.png,1
3951,158,43,191,85,maksssksksss846.png,1
3952,3,205,32,225,maksssksksss847.png,1
3953,35,178,63,208,maksssksksss847.png,1
3954,56,160,78,187,maksssksksss847.png,0
3955,28,98,48,119,maksssksksss847.png,2
3956,96,101,116,126,maksssksksss847.png,1
3957,93,40,116,61,maksssksksss847.png,1
3958,25,62,43,86,maksssksksss847.png,1
3959,3,54,16,74,maksssksksss847.png,1
3960,211,190,240,219,maksssksksss847.png,1
3961,195,172,221,194,maksssksksss847.png,1
3962,188,82,212,106,maksssksksss847.png,1
3963,181,40,206,61,maksssksksss847.png,1
3964,184,7,207,24,maksssksksss847.png,1
3965,254,38,276,63,maksssksksss847.png,1
3966,246,99,268,122,maksssksksss847.png,1
3967,288,37,312,63,maksssksksss847.png,1
3968,318,22,341,42,maksssksksss847.png,1
3969,345,61,372,84,maksssksksss847.png,1
3970,361,143,387,166,maksssksksss847.png,1
3971,141,58,159,78,maksssksksss848.png,1
3972,186,73,201,88,maksssksksss848.png,1
3973,348,8,377,54,maksssksksss848.png,1
3974,356,76,361,84,maksssksksss848.png,1
3975,48,52,67,70,maksssksksss849.png,1
3976,95,20,109,36,maksssksksss849.png,1
3977,213,29,231,50,maksssksksss849.png,1
3978,354,15,375,41,maksssksksss849.png,1
3979,84,54,199,167,maksssksksss85.png,1
3980,46,52,64,81,maksssksksss850.png,1
3981,146,30,176,60,maksssksksss850.png,1
3982,323,47,351,78,maksssksksss850.png,1
3983,66,205,156,330,maksssksksss851.png,1
3984,139,94,198,147,maksssksksss852.png,1
3985,92,86,132,125,maksssksksss852.png,2
3986,22,121,77,181,maksssksksss86.png,1
3987,231,76,290,144,maksssksksss86.png,1
3988,335,135,395,198,maksssksksss86.png,2
3989,78,105,111,149,maksssksksss86.png,2
3990,129,284,211,387,maksssksksss87.png,1
3991,42,176,151,304,maksssksksss88.png,1
3992,15,101,23,111,maksssksksss89.png,1
3993,47,112,61,127,maksssksksss89.png,1
3994,62,102,85,128,maksssksksss89.png,1
3995,86,102,99,117,maksssksksss89.png,1
3996,117,136,141,159,maksssksksss89.png,1
3997,17,89,22,94,maksssksksss89.png,1
3998,35,88,41,94,maksssksksss89.png,1
3999,43,89,52,97,maksssksksss89.png,1
4000,53,89,60,96,maksssksksss89.png,1
4001,114,89,124,100,maksssksksss89.png,1
4002,125,95,132,102,maksssksksss89.png,1
4003,129,107,140,116,maksssksksss89.png,1
4004,141,86,147,93,maksssksksss89.png,1
4005,172,99,183,108,maksssksksss89.png,1
4006,163,135,175,146,maksssksksss89.png,1
4007,195,95,203,108,maksssksksss89.png,1
4008,209,102,222,116,maksssksksss89.png,1
4009,202,121,219,150,maksssksksss89.png,1
4010,183,78,190,86,maksssksksss89.png,1
4011,165,79,174,87,maksssksksss89.png,1
4012,249,103,266,117,maksssksksss89.png,1
4013,227,91,236,99,maksssksksss89.png,1
4014,269,77,275,84,maksssksksss89.png,1
4015,264,69,270,75,maksssksksss89.png,1
4016,286,124,338,178,maksssksksss89.png,1
4017,377,81,393,101,maksssksksss89.png,1
4018,345,93,355,104,maksssksksss89.png,1
4019,27,126,34,134,maksssksksss89.png,1
4020,23,87,29,93,maksssksksss89.png,1
4021,148,75,201,133,maksssksksss9.png,0
4022,27,78,56,106,maksssksksss9.png,2
4023,47,61,81,103,maksssksksss90.png,1
4024,102,83,133,125,maksssksksss90.png,1
4025,181,54,208,86,maksssksksss90.png,1
4026,214,51,252,96,maksssksksss90.png,1
4027,199,126,239,174,maksssksksss90.png,1
4028,245,19,273,46,maksssksksss90.png,1
4029,311,37,339,72,maksssksksss90.png,1
4030,272,33,292,55,maksssksksss90.png,1
4031,62,11,96,52,maksssksksss91.png,1
4032,111,48,169,115,maksssksksss91.png,1
4033,200,1,248,43,maksssksksss91.png,1
4034,244,65,305,141,maksssksksss91.png,1
4035,290,101,342,185,maksssksksss91.png,1
4036,12,141,39,174,maksssksksss92.png,1
4037,116,115,148,151,maksssksksss92.png,1
4038,179,79,249,149,maksssksksss92.png,1
4039,323,95,359,143,maksssksksss92.png,1
4040,87,123,108,147,maksssksksss92.png,1
4041,16,115,38,139,maksssksksss92.png,2
4042,249,122,264,141,maksssksksss92.png,1
4043,356,117,370,143,maksssksksss92.png,1
4044,82,72,104,92,maksssksksss93.png,1
4045,150,78,165,94,maksssksksss93.png,1
4046,171,78,195,103,maksssksksss93.png,1
4047,181,101,207,129,maksssksksss93.png,1
4048,219,82,234,97,maksssksksss93.png,1
4049,248,76,267,95,maksssksksss93.png,1
4050,271,77,297,103,maksssksksss93.png,1
4051,292,62,309,82,maksssksksss93.png,1
4052,388,72,401,92,maksssksksss93.png,1
4053,374,66,400,98,maksssksksss94.png,1
4054,305,58,337,93,maksssksksss94.png,1
4055,43,77,83,127,maksssksksss94.png,1
4056,110,95,171,169,maksssksksss94.png,1
4057,227,91,255,122,maksssksksss94.png,0
4058,267,74,290,96,maksssksksss94.png,2
4059,67,289,155,400,maksssksksss95.png,2
4060,102,97,140,135,maksssksksss96.png,1
4061,64,151,110,201,maksssksksss96.png,2
4062,251,88,282,124,maksssksksss96.png,2
4063,296,153,335,195,maksssksksss96.png,1
4064,187,83,212,109,maksssksksss97.png,1
4065,196,43,236,91,maksssksksss98.png,1
4066,41,73,65,95,maksssksksss98.png,1
4067,263,62,287,85,maksssksksss98.png,1
4068,344,80,377,106,maksssksksss98.png,1
4069,181,54,273,162,maksssksksss99.png,0
4070,99,87,176,165,maksssksksss99.png,1
4071,289,99,355,233,maksssksksss99.png,1
